mz,RT,QC06,QC07,QC08,QC09,QC10,QC11,QC12,QC13,QC14,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18
401.1221578,7.88115,0,0,0,0,0,15436.57061,31076.10817,23820.1001,29002.08496,0,0,0,0,0,0,0,6239.757562,0,16392.99754,9956.208984,10324.79029,0,18321.48609,0,0,0,12591.39551
307.0346645,0.797033333,4999.144287,5646.610362,5237.328521,5161.665134,6079.392468,4536.4249,4419.009543,4184.80884,5034.62314,2798.962918,3038.624146,3230.140345,1260.736866,4449.539078,0,5244.274711,3433.879257,5339.952118,5966.295684,2882.394329,3138.658936,2973.267798,3763.124977,3193.740778,3685.309871,5436.920517,4870.898497
1004.755571,8.629833333,93498.2416,54588.51646,68174.98193,65821.14996,60673.64762,57289.76824,64669.93277,55423.16379,90446.8659,108688.7199,109448.1052,92781.89515,75737.75092,60258.60747,72829.32667,88157.18886,66439.201,72011.6426,112096.3425,67894.2048,51784.41633,80428.77324,85967.04738,67104.6555,55958.72873,68874.08627,73187.60149
441.8287936,13.8031,373729.3342,355885.6914,371798.8468,337599.138,351277.2843,264297.4215,236032.9104,271617.7757,262052.3129,314557.7852,324297.2371,325468.6638,273392.851,281038.2658,256425.1228,361174.7265,315719.5782,312604.0776,298446.5208,277480.7156,270978.2404,323969.3982,325628.5299,297617.2502,270820.8434,260534.8295,239628.107
893.5509638,13.8031,218572.7153,220513.6356,200216.3504,223362.902,210109.9179,161853.4622,138733.571,144954.445,150456.9374,203495.6074,174312.8944,191564.9435,190561.5028,191229.3614,163653.0968,191005.9952,191001.6661,155084.6724,162143.7947,169593.6269,161652.5021,199434.6983,186002.8695,190430.9864,150346.3544,166035.7836,149419.2276
940.7814872,9.2324,67353.64562,63954.14162,47449.32046,66099.11108,59987.70239,51301.61279,85479.42605,50718.07135,53262.60719,65918.8531,63994.55467,74970.4542,46599.9851,71354.4402,39131.51663,87117.79654,48531.60743,59866.65552,28588.08985,31651.83777,27717.69333,56447.19602,47788.54657,40989.19714,41850.43132,48019.92335,61854.01196
279.2322933,8.719483333,2532.274292,4529.492958,3848.200928,0,6564.142761,4133.90686,4297.124207,4443.939392,9055.979489,2672.658203,913.3069458,323.7445384,0,7538.714966,0,14109.01489,6077.029297,16286.26013,5218.30249,18027.70972,15892.95996,13732.01587,10138.09131,0,9695.717285,3951.608154,8440.446655
336.934127,13.7739,92639.11126,85403.39139,80293.94519,80846.53064,80304.73628,57762.77599,48910.13083,50406.86527,47117.92905,71938.97712,67700.93501,60697.00228,62127.38028,57002.22299,56753.63816,68778.94117,62160.45358,63688.88428,54282.15334,54718.73025,56187.48282,63810.23884,64260.59534,67594.78741,62279.2193,50905.74724,48300.33338
669.7722029,13.81746667,1155615.575,1094857.945,1111974.832,1099224.27,1092678.601,959569.6101,813418.5903,812618.5685,757249.671,1054919.518,1028921.334,916484.4953,914426.1793,893140.7636,804799.8046,1100310.019,966801.0926,914609.9924,844948.2448,848217.0551,802764.0962,1050047.132,954350.9098,944212.329,898922.4124,855025.8537,810077.7804
498.2636567,8.539583333,0,3330.088675,0,157.9774072,0,3382.049078,9236.665075,0,5557.654325,0,0,0,0,3375.245688,5108.07251,12077.47808,6964.082441,10407.37158,0,26981.41895,12771.30017,2186.986206,14995.14852,5794.384524,6393.484619,2352.555421,0
917.7942497,9.577283333,31720.102,38142.59832,13079.70818,17969.9925,29377.53742,30805.59734,32902.51074,19041.64197,26089.31561,46248.54579,40008.91638,38095.39279,35620.87109,40251.95078,19704.24616,43564.52374,22246.82247,37613.82376,19438.42544,20464.90833,12676.5315,23230.21862,26440.12378,33187.5976,29229.62549,32713.71483,25015.01516
661.1501711,9.3514,0,14379.24219,0,0,3621.032959,0,859.1118942,2984.401123,24828.64583,37.65735234,0,0,13008.1416,14130.73793,27876.94057,10415.6626,7150.94062,0,32437.92401,24676.92231,2704.30278,6230.957839,26129.33667,19627.14844,27127.76758,7381.218018,19484.6377
704.430996,9.767333333,67064.74434,63991.99414,119513.1518,44096.43408,74129.16265,108241.0751,74628.04424,74340.7832,80444.80811,0,58906.94808,29507.15137,13206.89746,74900.35465,88482.22756,51505.99655,98712.64691,134813.9607,50111.83731,96002.63076,106487.9346,68699.90319,156155.7176,115410.8564,109626.7686,82402.30371,97888.6752
170.8318352,0.533333333,32091.81644,27242.03404,28060.77069,29480.3934,27846.5505,23220.29122,19119.36167,19181.90764,18681.1663,27656.46717,19578.40541,24506.07098,22431.09081,20417.51837,16470.02278,25492.6089,26861.0996,19048.51595,24108.70412,21329.21207,18002.61759,22195.2226,20903.64245,24233.05508,17175.12155,22031.83876,19505.98622
285.9078949,2.686516667,234028.365,236063.2763,234448.1254,215262.9739,217545.5187,160710.8074,137658.4409,132007.6444,141904.9893,212456.9195,197488.6724,184127.3053,164190.5955,148913.9637,133803.7012,200826.2299,170696.8894,159590.5899,156111.7717,157904.0006,145553.2148,191990.9447,178176.6956,160907.9023,146142.3446,141732.3989,150797.2934
183.9616846,0.619066667,48749.84081,46775.36375,44412.91719,39811.16901,40782.55027,36535.79759,35241.97735,31722.61509,30608.07237,37442.37206,41428.71849,38628.10688,32318.55231,26219.59507,33253.73256,41548.48997,38181.86354,45292.36028,33421.77596,36247.66319,38509.45876,37675.11545,49307.45666,46536.48551,38269.01732,35002.88318,37917.62321
924.7824769,8.97635,53172.99217,39428.68901,51435.49599,48362.07595,68546.03833,47696.61434,46870.61801,50999.21526,38602.98714,43806.06073,36750.12448,57051.15642,48135.97537,66865.28407,42668.94587,36666.51429,31125.86223,34354.68848,64775.31155,25524.9198,37647.63718,49453.65107,45766.05276,39707.26355,45933.48115,48927.75287,34514.6485
581.3284528,10.96081667,574706.5857,509907.8072,464612.9886,541039.0758,454151.7254,341495.4816,267171.168,255695.9845,228043.8361,509851.8136,437248.1012,295071.3392,338931.1411,285242.1908,312533.3574,393224.807,323704.4134,323433.7032,262577.7814,261100.742,273388.1368,384644.6705,384379.5107,369097.3278,290960.301,265711.1114,281960.1528
213.8713091,13.7739,29852.47273,26610.65207,26461.58967,32565.95814,35013.3007,47093.421,42912.24515,47578.24476,43865.86362,37309.6489,48548.20546,42696.88864,47277.82293,47915.8741,46466.03497,39565.93538,44037.82053,48119.90737,47998.61338,45585.37095,42279.51184,36101.8778,44898.74803,50879.16004,46281.44496,42687.67302,41200.66034
337.180211,9.15875,24063.43964,24378.89481,28244.91492,36986.20276,17303.72016,20027.49981,16214.72346,28125.40908,14861.22409,24140.37431,23556.50337,19754.03729,20222.23457,15338.30054,17606.60752,25394.04228,29866.59463,45899.16849,24260.76232,25722.06132,35957.10192,9122.414597,38960.19209,32109.25423,39803.48764,27446.46744,35318.96901
496.0099454,6.520266667,26783.88541,12521.59542,15997.55856,15512.69934,9245.246881,5591.508651,4272.496258,6509.131941,3879.396778,10326.62867,9107.636705,3975.816351,7468.684165,6153.022772,3789.541595,11104.59999,11242.25487,7873.888089,8316.692976,3872.653515,2290.924174,9883.566423,4764.94939,6223.731974,2771.794696,3895.955673,3883.363869
291.1590316,7.28315,85717.81128,66927.15894,61119.58264,63996.35767,58616.15207,49484.741,55331.85098,52328.01077,63827.37081,47885.08838,48818.07373,48515.7655,43839.4259,67950.0249,56404.5587,47436.99316,58560.73474,53589.23984,45949.38636,42448.4278,54948.24485,55849.3479,53346.49103,59131.83899,61768.57578,56998.80115,53522.68298
726.6235963,12.39021667,3526.537906,5265.195161,9022.231445,4786.484375,4684.028809,9619.934419,13693.48087,11469.94482,14061.92549,5804.478754,5065.32959,5244.05249,3554.885376,14822.74156,0,8052.009745,0,0,0,11695.08801,8667.908048,2148.931694,15079.37146,5262.504883,6836.362427,0,1150.118432
825.2450495,8.7699,15711.54862,29727.69214,39375.90417,46859.98729,62299.37285,28519.35004,37888.44554,22407.24205,34784.98483,20341.73317,20050.50144,23558.1311,15761.37941,32857.64097,31478.39877,21271.86987,40591.69476,49613.5584,24369.18651,50985.05395,27463.50854,43521.79036,33563.53449,42224.83008,24914.34092,45530.06282,56054.45689
702.875461,0.561916667,35298.03037,29062.30683,23556.76518,36553.37356,33436.47415,21870.48266,20811.80276,20413.45883,30370.55786,16838.57325,35750.86622,14734.14294,18989.84959,28624.9458,23252.98664,27482.38593,17639.13625,17032.85393,24750.08272,14492.00965,18164.05608,18213.34295,26767.32672,19859.24774,21042.39507,10988.49735,30155.60883
862.7922131,8.991316667,74027.4773,58787.88281,48570.94022,58302.74123,58362.68579,48396.5884,39525.86306,51660.39001,60793.23756,52293.1356,58885.93754,54428.56113,53725.41346,50121.85456,55583.31088,43968.2439,65487.82965,55076.6847,42747.62623,41427.1589,48130.65001,49617.90056,30968.55149,28107.22534,64115.0109,57076.54295,36979.9928
1090.739328,8.644966667,21835.1506,40370.79552,53045.99311,38452.53647,39497.08397,31261.47312,38116.20358,15309.85669,52042.73775,49538.8996,18465.94288,35293.4691,63014.56455,37658.93026,49301.96239,41092.53998,16065.73999,38403.44824,49640.96912,31116.94336,24404.22506,0,40705.34864,30436.17572,5424.004639,27585.65355,13936.15432
382.3330173,9.767333333,3720.865234,2591.262695,3799.968811,6274.309893,4072.814087,3872.25919,3359.604919,2151.711121,2015.601685,3637.391113,3156.495117,3172.349243,2018.311371,3164.136996,3335.925356,1682.532265,2343.847839,3879.388854,1581.680607,2304.567139,4419.223925,4683.85593,5272.509216,5180.074951,4464.348803,3405.130658,2111.469727
640.693781,13.83203333,1452808.413,1507225.781,1421368.257,1403832.286,1377863.37,1271845.137,1168348.409,1089811.558,1081023.401,1379054.084,1303686.891,1296726.239,1281806.417,1188716.356,1107720.453,1367793.186,1337085.602,1238983.564,1209267.754,1183060.927,1165442.486,1365040.995,1328357.825,1269886.975,1212044.366,1153813.231,1156261.405
1020.745829,8.081783333,141300.0108,133567.2322,129370.1627,114675.3277,107447.9276,126097.8418,91729.69585,78292.53202,86757.35969,160271.8901,144712.5476,143303.1181,107085.6079,126517.6817,96880.86254,121744.347,140161.201,91622.72768,124807.0094,86431.69129,119331.1858,156996.0968,126006.3089,110312.0648,71687.65647,89451.74182,100277.518
843.8013875,9.202683333,34563.28597,20293.78147,48733.98747,63719.18449,29607.63086,34421.02373,49024.90491,29268.01916,35930.3642,34637.37578,52980.64623,62593.83755,41284.48733,52056.55666,32432.80107,30565.47799,37960.92556,20522.41249,46685.97873,26096.19347,24844.03771,50121.78746,20648.15847,19897.68931,28339.60109,27766.95276,43836.09519
1114.781121,0.5762,62040.87825,21731.34466,53742.98695,28896.67856,38743.43409,73794.37199,73348.06704,51405.8868,71461.64742,68479.04922,39013.33637,35095.55069,70470.70682,73918.115,77388.00281,78273.69897,72002.74636,68315.24667,82659.45417,62284.2273,68958.81331,71241.40978,82513.7033,56032.55875,86173.94384,74340.06227,61233.98101
938.6300117,9.443283333,18241.50455,0,2581.437859,12228.60254,0,18397.89933,16161.03651,6428.715523,16639.68759,3089.662321,7816.108667,7420.210891,4246.602456,22570.87716,25553.70947,11131.82025,33744.08037,12266.71094,9470.368164,10471.56129,4772.666873,12263.34351,71329.95523,47404.67142,32059.88762,24601.48636,38350.27535
172.8295106,0.533333333,23913.84413,22043.24507,20534.35344,21993.69574,20005.7049,18019.68147,14758.09582,14531.68817,13839.57862,22826.10436,14540.11159,19806.43291,15221.9314,15566.77498,12539.40611,20530.68626,21616.68572,16814.75839,18905.79253,16502.36113,14552.7283,17619.32005,14967.08895,18893.5537,12916.95505,16757.67808,14806.04192
634.755802,13.8031,420106.4979,393470.5747,430231.5419,376177.8015,365891.4595,346335.8869,309323.6832,294680.2493,305344.1375,422989.7909,419073.577,385433.4127,377216.7132,341420.9687,298903.9675,443511.9404,394926.492,367264.4308,348215.798,326114.7335,309068.3825,412635.3901,394640.0949,394799.3331,340405.5558,303171.4057,309526.6219
766.7594647,0.590483333,17149.90407,23234.97951,15089.16211,19151.39648,16766.38398,15304.29295,15732.62448,15091.07423,18283.71093,19836.02223,16499.69204,15912.89258,17017.04639,18497.81346,18185.84085,17406.08937,19319.28125,17305.20044,21336.11743,20276.56926,14596.22119,17762.79505,13117.55127,14892.59862,14827.78174,19075.6041,13444.11067
1166.712505,8.066766667,144014.1627,83598.27864,172320.6215,166945.7281,114502.6924,158977.967,104490.1849,153911.1708,128950.0893,171424.2827,156615.815,159482.8715,206189.154,132832.9292,175179.8506,148807.5797,173482.4832,129703.2068,147941.8208,108228.232,112414.5231,124619.108,139915.81,188895.5988,139836.7054,161749.7087,127378.1806
659.1622305,8.389183333,94118.6553,116857.0239,102331.9772,84170.60352,101305.9115,118637.049,90097.97437,98164.29931,81819.19553,0,71217.08712,46879.0635,53084.20085,39417.31396,54527.71191,56565.59033,91637.51318,103803.6301,37468.20344,37081.97004,59187.41309,157718.5865,114528.7871,146867.1547,125038.6465,113351.9033,106556.2494
866.7897682,10.08325,39045.82947,57862.3652,61300.25927,56856.8269,41369.53021,46739.77353,28033.27759,32832.76313,38155.06299,44749.40053,24030.18799,22087.33655,56835.45406,26658.30587,29039.51058,28336.43885,48951.35024,41334.00378,51727.32552,34967.86264,20053.74707,28597.24688,10175.32129,29881.64893,39566.70369,29086.0348,39707.2404
547.1804583,9.767333333,21138.88437,22964.9939,17711.40301,25935.11399,10889.61081,15509.37962,16649.97305,13518.29499,6652.351807,5314.066099,17553.63876,14540.3479,13210.0268,18529.23464,18130.39578,17857.75316,25258.09888,14990.07234,12029.27053,22549.76179,15658.47212,19381.22664,28253.77126,28786.71438,19544.75488,29297.58329,13909.03901
761.6383994,13.88923333,832189.1195,808022.0701,791452.1211,792687.777,801899.2101,710152.8232,583403.0718,587781.1846,596581.3048,779022.4835,753265.7077,743675.4582,709401.6297,639566.5035,619323.7384,779705.3791,785539.0138,735197.6966,685728.6771,593703.1165,616461.4494,754061.4605,735605.7923,730986.8524,672075.2997,625687.3369,593330.4741
620.8456193,0.5762,65604.75612,65268.49785,124723.3502,81807.53507,101498.7882,102641.7693,82313.82719,79632.28033,39521.88703,87196.97531,96353.19289,83807.75286,112801.8933,93497.63681,88318.91118,85600.73782,80273.61819,91898.96905,108926.2328,97267.18757,112708.1457,56085.10644,69909.662,81540.05612,38729.4306,91362.6363,106475.8156
1100.738896,10.2207,67199.30753,72365.08422,77568.62755,77136.17464,40459.19234,88521.5073,84639.97759,70933.69599,65459.77487,93682.49612,47595.23854,48559.00557,86890.33927,70204.99132,61824.84274,64369.15704,98092.98069,68838.80696,93293.73732,49367.65895,53879.9796,61560.80533,30553.01343,50474.48026,96847.28787,58885.46717,13172.50787
441.8177875,0.63335,86703.91483,20204.42814,16083.59598,10718.37751,100691.5353,97664.89489,100204.6888,8538.018072,9539.696313,82486.75645,90766.9599,92615.81884,87510.26803,100921.368,11790.93519,9942.023564,102707.0389,10443.97272,11382.08301,14306.19582,10010.31857,92865.93289,17245.62692,91048.71279,14908.17612,107200.6074,8982.473137
810.9541174,0.561916667,14274.5697,15617.45929,8376.095703,16086.90545,12920.81365,10207.29889,8730.817095,8511.485168,9986.455631,8824.731475,11176.54201,13216.76164,10431.13998,13315.50283,7564.490723,19649.1158,12612.58703,10473.87168,15800.37817,13669.62758,13443.57278,15000.96521,15666.88369,16178.39989,7680.650253,10127.05178,11510.11085
441.2078233,9.443283333,288887.0691,289351.9218,285576.5284,253683.4612,226017.7438,196336.2253,165090.9707,143891.3658,151149.5388,187806.1094,236513.6958,172615.0308,152135.857,146824.4466,187915.3769,212699.0293,257756.28,224079.9865,184198.6188,166297.0401,198650.7859,227702.7525,275625.1309,242588.1605,219473.7126,162885.4011,214023.984
987.7567556,8.02035,124654.485,154550.5749,145773.9208,137097.8791,86752.27643,134424.778,73148.99554,82067.01851,80457.00876,158762.2327,111945.4908,171790.7761,136864.5044,137863.7691,83587.30838,99513.71616,143896.3684,100120.6395,82254.17299,73188.35056,114718.4219,134975.9149,117243.8178,85212.43667,100195.9633,61304.67378,121076.1051
438.0981482,7.04325,33358.55661,24850.12276,4649.037339,33470.31777,15380.6167,7769.238281,1476.046651,12231.13965,4900.993156,18934.85156,34533.26611,20815.31348,6272.744867,5009.74292,10829.53007,20379.53729,26510.47892,19545.15527,11825.62842,12809.72809,8401.0625,32245.70999,11594.49372,41266.60986,0,0,16289.06955
609.6998977,13.84636667,296982.2434,278871.9079,287943.792,274994.3467,282095.3182,241967.2588,216411.2285,240249.281,213542.0344,256691.3111,250836.5607,247776.4984,251368.0759,231702.2727,221082.8273,249860.0442,265923.7753,243397.7455,229044.5577,230216.3948,233342.6448,258801.0312,259796.4498,241255.1297,250750.0928,214956.0331,231154.5059
572.8317171,0.547616667,31834.33757,21708.23253,26655.14254,24910.77385,26682.16219,26550.26681,21201.40971,11995.46498,14469.21693,25945.66702,26864.28188,27057.33137,26935.07255,24246.09174,14933.76826,19131.15832,28714.23919,16771.68531,15002.85572,15042.1941,16137.65201,29437.12376,17532.47456,25656.53621,12243.27184,20698.89529,11561.96884
343.892535,0.547616667,34535.34489,28643.52915,27262.57392,31206.01662,39412.18704,31524.71037,21697.85324,21484.73177,23991.68537,32819.1087,33019.21353,32363.70848,33808.77617,29118.64223,24599.10688,22453.0625,34305.64332,20993.58579,27163.37858,27377.86536,25668.83437,31635.96158,28651.29471,32753.55354,26233.44145,26686.94479,21928.46778
917.7918397,8.97635,49050.30953,44858.18256,49720.66968,61990.08343,71882.61211,39024.74377,51174.36804,26993.3222,41738.70865,60773.1873,28049.95311,30289.06476,24596.49349,37245.63124,20422.03879,45952.29447,33511.1476,29495.97886,57817.65145,24219.29961,18122.47209,61827.23305,32718.28544,27534.20015,27403.10539,48320.1043,50855.29538
930.7857532,10.08325,131319.4256,96491.91444,141825.2162,77598.78791,78800.87745,98137.86173,120012.87,123380.6067,101218.5811,138103.1624,122170.1,112837.1503,115550.2212,103637.9268,110739.15,99995.54038,100863.1478,104832.2021,86823.59875,103021.4864,76332.70024,82322.07302,96343.05372,110160.42,113700.4557,87644.53706,89309.09106
601.7161662,13.83203333,873689.0644,858727.5894,862071.3611,845421.3077,856803.4972,730092.5807,646573.9288,652853.3411,637406.7721,831013.8761,791651.6133,763656.4813,722106.8474,707613.399,672010.4989,836217.9917,794604.2102,753726.3577,724910.9213,714300.3347,657519.9926,808084.8039,774577.4222,767190.449,728269.7078,694256.5269,688627.6748
936.7697158,8.6599,125394.3962,135133.4842,112028.2026,59471.4662,89385.10416,122706.3477,101087.2449,81540.34284,79152.20481,122222.1435,90234.74363,128809.2006,141326.1944,80352.00536,101924.9712,111577.0668,109629.8393,103083.2698,95427.88089,87595.57624,67259.77094,81361.73481,112921.677,80197.94394,77007.69224,97608.17578,55655.48975
868.7854471,8.9614,66961.79566,92530.03662,90879.64673,46559.84924,48319.51622,74087.51972,65108.46352,70199.70584,56266.81545,80695.44708,74828.15349,65595.83902,59607.63599,83634.90142,72903.15768,64987.77723,78022.04788,73354.05743,43913.57025,65598.80253,52241.14541,49975.27376,33401.31199,68959.61345,56640.98312,74795.47176,47360.67536
990.8019449,10.08325,105943.0781,84364.57625,79100.83341,48221.1744,107993.6963,104090.3987,153076.0244,120148.3474,117088.0204,53230.77148,109565.2154,81096.74065,25759.31543,99322.53107,65197.34954,68240.93925,172288.9179,120655.035,76993.06899,88127.04199,63911.20215,83837.48097,48583.94002,0,51632.86038,59579.18652,21131.58203
333.2042609,8.322716667,0,5543.921583,6928.296598,0,4367.866005,3365.756405,6681.939234,5097.137608,2244.783673,0,2151.879369,0,0,4796.200684,2015.690078,0,6007.478999,3793.269668,8732.466716,33822.96249,7600.372947,0,3861.617905,0,0,3206.479376,0
270.9695532,7.4987,82345.47895,96597.53681,88664.49235,78709.25618,82043.55694,58842.97823,39579.68288,39587.56955,43004.57686,68992.60425,55012.19904,53170.79073,44827.44881,42558.63097,38588.51401,76092.33196,66956.18665,63883.24202,55200.15817,46563.99042,50849.87514,67747.01889,62423.17818,66523.23258,45365.13859,50989.11034,40298.87329
534.1549571,9.443283333,29294.30221,32339.42064,32036.6559,27301.95358,27159.33501,23863.73945,16280.60522,20855.95281,17409.49433,16332.19755,31063.30419,27244.45566,26445.69357,28289.96244,33335.26489,28521.66692,36336.0481,37352.68558,31363.25473,27414.83269,31580.89362,15477.94463,46508.41859,33894.18686,34825.30134,24590.2649,30294.66352
377.1583312,8.111966667,4860.160539,9138.65721,5864.604061,663.8071575,5081.752197,16206.67017,14173.9615,7502.687744,7511.898193,10704.19751,5903.657959,15554.61121,0,11408.61291,13356.74951,0,8818.571035,5076.476074,0,9005.782837,0,0,2739.20459,6521.706726,13587.27688,4814.985091,7978.491333
347.2199674,9.443283333,37918.18072,39014.78442,40808.39621,50589.77925,42742.44572,53265.49183,51353.67779,47027.22037,50687.4771,27049.11678,49578.4935,42096.11992,42569.06444,51512.42319,47944.5379,37939.02922,53756.57131,54009.03143,53676.52342,50433.56903,60857.00403,43183.5918,67964.15198,58673.61868,63902.86974,48291.22636,69993.27745
217.0164242,3.677333333,7514.11345,5157.7626,6667.818707,6805.802673,8054.301117,6609.442179,6083.706978,3168.898682,6215.677526,352.6260486,17396.75364,1839.931227,4178.022288,2861.24134,2751.9567,6720.872234,5702.132547,4846.378784,4978.054505,4766.195787,5146.609162,2754.652862,4009.530405,6939.310686,6033.237078,6938.09017,4385.600866
391.211558,6.460266667,44909.90259,32903.92822,30690.84863,31626.81592,31264.12891,35437.39905,27700.11731,30844.46488,29053.97119,11660.94482,12436.2915,11857.82043,74854.91968,7629.779297,44050.3916,52746.76172,4702.893188,9388.765137,12410.24628,66331.6864,30321.46106,0,0,47603.05931,26860.18341,40784.47217,85418.58301
467.2828271,11.51315,15456.6044,7761.592206,5746.167766,21420.47018,21878.10379,22503.29656,17169.04399,17100.73581,13922.38047,18895.44633,9252.765259,9174.672618,23372.50088,9921.008222,13363.73691,8386.634918,9933.828891,17363.51994,12948.77859,10422.65478,1196.227854,16545.57744,15168.7296,23484.99391,13015.31317,15707.88977,19246.90675
378.7791642,2.764383333,441054.1862,458486.3147,472737.1008,480775.8802,489945.4063,509782.5433,451188.1451,460300.8285,479607.8009,553538.1622,481700.3503,491983.3455,530513.3266,523122.9501,448085.6951,516566.3914,528980.146,492026.9304,498001.1928,490688.9101,478826.3514,534083.7205,500628.2678,502836.8749,487692.5615,503700.5757,495311.5777
723.7217716,0.590483333,41497.1471,22991.78352,21020.03082,20655.50342,41278.87098,30981.10842,27034.07014,13073.66501,7396.73999,41101.5581,36503.78632,35980.63324,34813.48152,28586.82938,12813.00705,16687.31666,31350.712,16431.1305,12593.21466,16663.36829,16204.92225,37153.17906,19808.50853,25826.88241,15680.43014,27715.71636,16466.67218
195.8097964,0.376183333,122058.8727,107974.4957,104205.233,120880.869,101005.015,98492.82524,79286.69734,68181.13708,61089.53547,103022.4787,87326.90533,98637.97675,84091.22869,105640.6528,85465.36143,113312.6513,106320.0364,101106.7931,83415.6653,88199.94129,77028.13942,89965.04228,88120.59595,91642.13115,82692.343,86467.55089,72152.44667
264.9304017,0.5762,30754.44378,33906.2218,35855.10195,33925.63436,32659.84733,32744.83608,27096.98529,29418.2575,29568.3618,25743.85065,33993.91628,24948.65409,31498.92997,33656.30005,30534.81837,29558.54257,32534.60991,38806.32729,36187.77149,36304.94796,38741.93519,34768.1948,48749.84502,30579.9017,36003.20191,31957.0649,28147.81158
531.1941916,9.3514,45349.68923,75537.61296,48474.25967,49835.78459,35175.99843,46981.24278,30014.0988,21456.48696,43335.98381,58095.45364,47240.57655,32671.89722,28680.65721,26538.98353,97737.22149,29681.77763,46363.21937,54479.03687,28573.21703,31676.57897,42587.82761,50022.22278,48626.31269,67285.59045,62592.4237,68212.54341,57475.41986
557.3217442,9.03535,32894.18099,38688.67535,49208.18932,44844.37624,37781.10773,43755.49968,20505.41886,28648.04338,35987.36574,40323.21751,51499.3985,30386.27262,41415.16084,48473.04526,49203.684,30276.88536,43794.70319,53458.70935,44533.71545,41184.53781,39787.35461,37687.68886,34373.09718,48188.94207,32742.03695,28946.36404,41149.18832
932.7746895,9.202683333,63552.35107,58979.18636,43764.49977,70891.66382,46929.05645,31002.28564,37656.58605,42751.36265,41733.58446,67227.18232,67022.09101,68303.9039,63736.56967,59340.97101,42225.09597,36267.79248,60014.37857,23076.81104,55665.41201,46138.24516,20864.50031,72471.82977,38280.0574,15242.50305,66039.99814,50619.57571,45009.09729
718.8312939,0.590483333,6306.813787,5803.013942,15155.86211,8376.3395,10009.66511,10508.35204,9091.956172,5101.973605,5335.776123,13461.27033,3673.427895,7871.718195,2430.019897,5668.517578,4594.10791,6096.432617,7870.532665,3676.877197,6951.240699,8111.297936,11533.08421,15509.67671,11094.78418,11740.20981,7406.8302,12095.58266,5283.523437
624.799457,13.78841667,278829.6896,272784.0761,259153.5158,231318.389,266597.9903,198872.9757,161336.9285,168323.0221,167791.5965,253604.0811,224144.3078,207219.9767,198997.0859,186767.0763,177245.8746,249506.8305,193945.921,214093.6868,198430.1751,175172.5104,180796.3002,224562.4034,215302.9705,206759.6662,189274.25,162397.7009,171081.8725
165.8417126,13.78841667,5552.324463,0,0,10096.17676,11667.48267,71685.12354,103766.4802,95447.60498,97403.10815,13876.45117,27193.78125,57433.6333,75942.4834,88523.62952,99124.15723,20770.95898,38440.50391,63998.9502,78547.07806,86176.3252,97584.06006,25246.0411,40869.72656,70770.28125,87877.87451,92849.05078,103529.6305
167.8377256,13.7739,0,0,0,0,0,9292.291372,15034.07669,12325.39377,13903.93538,0,3331.144043,5832.946533,9802.724074,11355.69507,12042.81433,1196.356079,3397.337646,5511.830779,10321.25422,11549.9796,12192.32754,0,5497.407518,9264.400698,8303.195801,11334.2852,12703.17847
161.8512749,0.376183333,291513.1365,269993.4326,272928.5231,295716.8755,267505.8374,225958.3839,180825.1857,160719.3705,162217.5142,252355.8704,222394.7114,239220.3513,218811.9883,228354.0566,190966.6387,266936.9833,245823.2183,232475.4579,201955.8164,207974.5557,180910.5809,238579.6485,222370.7936,216917.4386,197701.0302,192679.2975,176670.9073
185.9613904,9.049633333,23301.41488,21731.95667,19105.30822,21504.49504,19415.76103,16575.55047,13160.48284,11333.61604,9262.625828,21418.21414,17079.1515,17745.02395,19539.63983,19704.26152,14105.31983,13749.57985,15160.82849,22093.94085,17087.10056,16009.64796,15190.12866,16460.38503,15019.80933,16794.13804,14692.08142,15110.78664,12411.07073
420.8413127,0.04115,307511.2442,311110.9311,322300.9092,314316.1937,313979.7274,257972.7891,229684.3112,234170.5097,222673.0415,315678.4149,282157.804,280429.4033,282253.5785,255339.1031,224579.6366,288189.4041,291016.4579,265168.6413,261597.9149,263408.1564,236529.6119,302007.0238,274794.0901,269295.1112,256528.1287,241720.2064,235155.6644
1072.798098,0.5762,93891.85948,141949.9503,140224.1746,89973.3469,99622.60098,100401.452,126409.8643,119707.5898,123690.8284,141985.2423,106922.6799,138935.9795,173190.2083,134586.8926,138374.8631,117072.3075,150709.2822,120355.5949,92424.20668,147564.1455,95451.88025,101900.0225,63518.09416,140388.8078,110943.7675,124071.5362,101069.014
1042.752896,8.97635,37983.39671,62181.46502,37787.79263,20124.19757,45998.68297,36355.14162,33833.45917,26462.73686,40573.55429,23928.75635,27681.4325,42091.74061,36257.72854,40510.7317,28589.83986,40937.96881,36985.57811,17697.03485,11430.04004,22444.39466,24207.61141,43208.46182,37344.72858,39089.91241,34489.72856,44324.66604,17109.19873
644.2693457,11.29866667,38326.50342,42796.85233,41390.61788,37504.3343,32323.71118,4940.655107,17854.28508,6440.348145,16620.43844,12601.98193,38468.81002,24071.27287,11559.55945,35627.4606,21365.60042,20925.86322,27039.34083,14170.72255,19468.58925,19627.31674,5092.160587,23097.60484,7235.883057,3967.480347,24135.59136,0,12041.36402
